formula_molecular_weight,name,formula,metabolite_id,metanetx_id,kegg_id
397.444001,2-Acyl-sn-glycero-3-phosphoethanolamine (n-C12:0),C17H36NO7P,2agpe120_p,MNXM34808,
397.444001,2-Acyl-sn-glycero-3-phosphoethanolamine (n-C12:0),C17H36NO7P,2agpe120_c,MNXM34808,
398.39106000000004,Proline-histidine-glutamine tripeptide,C16H24N5O7,prohisglu_c,,
398.39106000000004,Proline-histidine-glutamine tripeptide,C16H24N5O7,prohisglu_e,,
398.62118000000004,26-Hydroxycholest-4-en-3-one,C27H42O2,hchol_c,,
399.164542,DTDP C10H13N2O11P2,C10H13N2O11P2,dtdp_c,MNXM152,C00363
399.333961,N-((R)-4-Phosphopantothenoyl)-L-cysteine,C12H20N2O9PS,4ppcys_c,MNXM483,C04352
399.44532000000004,S-Adenosyl-L-methionine,C15H23N6O5S,amet_c,MNXM16,C00019
400.152602,CDP C9H12N3O11P2,C9H12N3O11P2,cdp_c,MNXM220,C00112
401.137362,UDP C9H11N2O12P2,C9H11N2O12P2,udp_c,MNXM17,C00015
401.268601,Propionyladenylate,C13H16N5O8P,ppad_c,MNXM148475,
406.450761,1-hexadec-9-enoyl-sn-glycerol 3-phosphate,C19H35O7P,1hdec9eg3p_c,MNXM91047,
407.4587010000001,2-hexadec-9-enoyl-sn-glycerol 3-phosphate,C19H36O7P,2hdec9eg3p_c,MNXM5464,
407.4587010000001,2-hexadec-9-enoyl-sn-glycerol 3-phosphate,C19H36O7P,2hdec9eg3p_p,MNXM5464,
408.17790199999996,DADP C10H12N5O9P2,C10H12N5O9P2,dadp_c,MNXM374,C00206
408.46664100000004,1-hexadecanoyl-sn-glycerol 3-phosphate,C19H37O7P,1hdecg3p_c,MNXM90586,
409.474581,2-hexadecanoyl-sn-glycerol 3-phosphate,C19H38O7P,2hdecg3p_p,MNXM5465,
409.474581,2-hexadecanoyl-sn-glycerol 3-phosphate,C19H38O7P,2hdecg3p_c,MNXM5465,
412.6047,26-Carboxycholest-4-en-3-one,C27H40O3,cchol_c,,
414.35914,Xylotriose,C15H26O13,xyl3_c,MNXM147052,
414.35914,Xylotriose,C15H26O13,xyl3_e,MNXM147052,
420.26050100000003,Maltose 6'-phosphate,C12H21O14P,malt6p_c,MNXM2394,C02995
420.26050100000003,Alpha-maltose 1-phosphate,C12H21O14P,malt1p_c,,
420.26050100000003,"Alpha,alpha'-Trehalose 6-phosphate",C12H21O14P,tre6p_c,MNXM448,C00689
420.26050100000003,Sucrose 6-phosphate,C12H21O14P,suc6p_c,MNXM1004,"['C02591', 'C16688']"
422.290562,Thiamine diphosphate,C12H16N4O7P2S,thmpp_c,MNXM256,C00068
423.16936200000004,"Adenosine 3',5'-bisphosphate",C10H11N5O10P2,pap_c,MNXM45,C00054
423.481281,2-Acyl-sn-glycero-3-phosphoethanolamine (n-C14:1),C19H38NO7P,2agpe141_c,MNXM3447,
423.481281,2-Acyl-sn-glycero-3-phosphoethanolamine (n-C14:1),C19H38NO7P,2agpe141_p,MNXM3447,
424.177302,DGDP C10H12N5O10P2,C10H12N5O10P2,dgdp_c,MNXM436,C00361
424.177302,ADP C10H12N5O10P2,C10H12N5O10P2,adp_c,MNXM7,C00008
425.16206200000005,IDP C10H11N4O11P2,C10H11N4O11P2,idp_c,MNXM495,C00104
425.268541,Adenosine 5'-phosphosulfate,C10H12N5O10PS,aps_c,MNXM287,C00224
427.446801,2-Acyl-sn-glycero-3-phosphoglycerol (n-C12:0),C18H36O9P,2agpg120_c,MNXM3450,
427.446801,2-Acyl-sn-glycero-3-phosphoglycerol (n-C12:0),C18H36O9P,2agpg120_p,MNXM3450,
434.0444,Fe(III)dicitrate,C12FeH10O14,fe3dcit_p,MNXM146388,C06229
434.0444,Fe(III)dicitrate,C12FeH10O14,fe3dcit_c,MNXM146388,C06229
434.0444,Fe(III)dicitrate,C12FeH10O14,fe3dcit_e,MNXM146388,C06229
434.298521,L-seryl-AMP,C13H19N6O9P,seramp_c,MNXM114390,C05820
434.50392100000005,1-octadec-11-enoyl-sn-glycerol 3-phosphate,C21H39O7P,1odec11eg3p_c,MNXM91049,
435.511861,2-octadec-11-enoyl-sn-glycerol 3-phosphate,C21H40O7P,2odec11eg3p_p,MNXM5480,
435.511861,2-octadec-11-enoyl-sn-glycerol 3-phosphate,C21H40O7P,2odec11eg3p_c,MNXM5480,
436.519801,1-octadecanoyl-sn-glycerol 3-phosphate,C21H41O7P,1odecg3p_p,MNXM32950,
436.519801,1-octadecanoyl-sn-glycerol 3-phosphate,C21H41O7P,1odecg3p_c,MNXM32950,
437.76168,Tri-methyl hexacosanoate,C29H57O2,tmhexc_c,MNXM7836,
439.38158000000004,Folate,C19H17N7O6,fol_e,MNXM617,C00504
439.38158000000004,Folate,C19H17N7O6,fol_c,MNXM617,C00504
440.17670200000003,GDP C10H12N5O11P2,C10H12N5O11P2,gdp_c,MNXM30,C00035
441.39746,"7,8-Dihydrofolate",C19H19N7O6,dhf_c,MNXM281,C00415
443.41334,"5,6,7,8-Tetrahydrofolate",C19H21N7O6,thf_c,MNXM79,C00101
444.43456000000003,Tetracycline,C22H24N2O8,ttrcyc_c,MNXM97613,C06570
444.43456000000003,Tetracycline,C22H24N2O8,ttrcyc_e,MNXM97613,C06570
444.43456000000003,Tetracycline,C22H24N2O8,ttrcyc_p,MNXM97613,C06570
444.45462000000003,Cys-1D-myo-inositol 2-deoxy-D-glucopyranoside,C15H28N2O11S,cigam_c,MNXM92226,
447.419342,Geranylgeranyl diphosphate C20H33O7P2,C20H33O7P2,ggdp_c,MNXM139,C00353
450.251561,(S)-2-[5-Amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamido]succinate,C13H15N4O12P,25aics_c,MNXM607,C04823
451.5344410000001,2-Acyl-sn-glycero-3-phosphoethanolamine (n-C16:1),C21H42NO7P,2agpe161_c,MNXM3448,
451.5344410000001,2-Acyl-sn-glycero-3-phosphoethanolamine (n-C16:1),C21H42NO7P,2agpe161_p,MNXM3448,
453.484081,2-Acyl-sn-glycero-3-phosphoglycerol (n-C14:1),C20H38O9P,2agpg141_p,MNXM3452,
453.484081,2-Acyl-sn-glycero-3-phosphoglycerol (n-C14:1),C20H38O9P,2agpg141_c,MNXM3452,
453.550321,2-Acyl-sn-glycero-3-phosphoethanolamine (n-C16:0),C21H44NO7P,2agpe160_p,MNXM34810,
453.550321,2-Acyl-sn-glycero-3-phosphoethanolamine (n-C16:0),C21H44NO7P,2agpe160_c,MNXM34810,
454.4161,"5,10-Methenyltetrahydrofolate",C20H20N7O6,methf_c,MNXM511,C00445
455.42404,"5,10-Methylenetetrahydrofolate",C20H21N7O6,mlthf_c,MNXM183,C00143
455.49996100000004,2-Acyl-sn-glycero-3-phosphoglycerol (n-C14:0),C20H40O9P,2agpg140_c,MNXM34739,
455.49996100000004,2-Acyl-sn-glycero-3-phosphoglycerol (n-C14:0),C20H40O9P,2agpg140_p,MNXM34739,
456.343801,FMN C17H19N4O9P,C17H21N4O9P,fmn_c,MNXM119,C00061
458.35968099999997,Reduced FMN,C17H23N4O9P,fmnh2_c,MNXM208,C01847
458.35968099999997,Flavin mononucleotide reduced C17H21N4O9P,C17H23N4O9P,fmnRD_c,MNXM162674,
458.44786,5-Methyltetrahydrofolate,C20H24N7O6,5mthf_c,MNXM318,C00440
459.26162100000005,"N6-(1,2-Dicarboxyethyl)-AMP",C14H14N5O11P,dcamp_c,MNXM565,C03794
460.45889999999997,"L-alanine-D-glutamate-meso-2,6-diaminoheptanedioate-D-alanine",C18H30N5O9,LalaDgluMdapDala_c,MNXM59271,
460.45889999999997,"L-alanine-D-glutamate-meso-2,6-diaminoheptanedioate-D-alanine",C18H30N5O9,LalaDgluMdapDala_p,MNXM59271,
463.12516300000004,DCTP C9H12N3O13P3,C9H12N3O13P3,dctp_c,MNXM360,C00458
463.37166,2-3-dihydroxybenzoylserine dimer,C20H19N2O11,23dhbzs2_c,MNXM147716,
464.109923,DUTP C9H11N2O14P3,C9H11N2O14P3,dutp_c,MNXM452,C00460
466.343122,2-(alpha-Hydroxyethyl)thiamine diphosphate,C14H20N4O8P2S,2ahethmpp_c,MNXM1705,C05125
466.343122,Hydroxy ethyl Thiamin diphosphate,C14H20N4O8P2S,hethmpp_c,MNXM148281,
470.43868000000003,5-Formiminotetrahydrofolate,C20H22N8O6,5forthf_c,MNXM915,C00664
471.42344,5-Formyltetrahydrofolate,C20H21N7O7,5fthf_c,MNXM1392,C03479
471.42344,10-Formyltetrahydrofolate,C20H21N7O7,10fthf_c,MNXM237,C00234
472.163541,Adenylylselenate,C10H12N5O10PSe,adsel_c,MNXM92092,
475.239082,CDPglycerol C12H19N3O13P2,C12H19N3O13P2,cdpglyc_c,MNXM775,C00513
477.43976,N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramic acid,C19H29N2O12,anhgm_c,MNXM3060,
477.43976,N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramic acid,C19H29N2O12,anhgm_p,MNXM3060,
477.43976,N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramic acid,C19H29N2O12,anhgm_e,MNXM3060,
478.136503,DTTP C10H13N2O14P3,C10H13N2O14P3,dttp_c,MNXM394,C00459
479.124563,CTP C9H12N3O14P3,C9H12N3O14P3,ctp_c,MNXM63,C00063
479.5876010000001,2-Acyl-sn-glycero-3-phosphoethanolamine (n-C18:1),C23H46NO7P,2agpe181_p,MNXM3449,
479.5876010000001,2-Acyl-sn-glycero-3-phosphoethanolamine (n-C18:1),C23H46NO7P,2agpe181_c,MNXM3449,
479.84142,Tetra-methyl octacosanoate,C32H63O2,tamocta_c,MNXM5940,
480.109323,UTP C9H11N2O15P3,C9H11N2O15P3,utp_c,MNXM121,C00075
480.37746,Staphyloferrin A,C17H24N2O14,stfrnA_e,,
480.37746,Staphyloferrin A,C17H24N2O14,stfrnA_c,,
481.53724100000005,2-Acyl-sn-glycero-3-phosphoglycerol (n-C16:1),C22H42O9P,2agpg161_c,MNXM3453,
481.53724100000005,2-Acyl-sn-glycero-3-phosphoglycerol (n-C16:1),C22H42O9P,2agpg161_p,MNXM3453,
481.60348100000004,2-Acyl-sn-glycero-3-phosphoethanolamine (n-C18:0),C23H48NO7P,2agpe180_p,MNXM34811,
481.60348100000004,2-Acyl-sn-glycero-3-phosphoethanolamine (n-C18:0),C23H48NO7P,2agpe180_c,MNXM34811,
481.81424000000004,Phthiodolone,C31H61O3,phthdl_c,MNXM7676,
482.318141,"(2,3-Dihydroxybenzoyl)adenylate",C17H17N5O10P,23dhba_c,MNXM1978,C04030
483.55312100000003,2-Acyl-sn-glycero-3-phosphoglycerol (n-C16:0),C22H44O9P,2agpg160_c,MNXM34740,
483.55312100000003,2-Acyl-sn-glycero-3-phosphoglycerol (n-C16:0),C22H44O9P,2agpg160_p,MNXM34740,
483.55312100000003,1-Acyl-sn-glycero-3-phosphoglycerol (n-C16:0),C22H44O9P,1agpg160_p,MNXM6605,
486.49129999999997,Mycothiol (reduced),C17H30N2O12S,msh_c,MNXM114216,
487.149863,DATP C10H12N5O12P3,C10H12N5O12P3,datp_c,MNXM286,C00131
488.13462300000003,DITP(4-),C10H11N4O13P3,ditp_c,MNXM1325,C01345
491.138563,"2-Amino-4-hydroxy-6-(erythro-1,2,3-trihydroxypropyl)dihydropteridine triphosphate",C9H12N5O13P3,ahdt_c,MNXM397,C04895
497.8567,Phthiocerol A,C32H65O3,phthiocerol_c,MNXM75251,
503.149263,DGTP C10H12N5O13P3,C10H12N5O13P3,dgtp_c,MNXM344,C00286
503.149263,ATP C10H12N5O13P3,C10H12N5O13P3,atp_c,MNXM3,C00002
503.23256200000003,3'-Phosphoadenylyl sulfate,C10H11N5O13P2S,paps_c,MNXM49,C00053
504.13402300000007,ITP C10H11N4O14P3,C10H11N4O14P3,itp_c,MNXM423,C00081
504.43708000000004,Raffinose C18H32O16,C18H32O16,raffin_c,MNXM621,C00492
504.43708000000004,"Mannotriose (beta-1,4)",C18H32O16,mantr_c,MNXM147143,
504.43708000000004,Maltotriose C18H32O16,C18H32O16,malttr_c,MNXM468,C01835
504.43708000000004,Maltotriose C18H32O16,C18H32O16,malttr_e,MNXM468,C01835
504.43708000000004,Raffinose C18H32O16,C18H32O16,raffin_e,MNXM621,C00492
509.590401,2-Acyl-sn-glycero-3-phosphoglycerol (n-C18:1),C24H46O9P,2agpg181_c,MNXM3455,
509.590401,2-Acyl-sn-glycero-3-phosphoglycerol (n-C18:1),C24H46O9P,2agpg181_p,MNXM3455,
511.606281,2-Acyl-sn-glycero-3-phosphoglycerol (n-C18:0),C24H48O9P,2agpg180_c,MNXM150642,
511.606281,2-Acyl-sn-glycero-3-phosphoglycerol (n-C18:0),C24H48O9P,2agpg180_p,MNXM150642,
512.8051,"1,2-Diacyl-sn-glycerol (ditetradecanoyl, n-C14:0)",C31H60O5,12dgr140_p,MNXM146479,
512.8051,"1,2-Diacyl-sn-glycerol (ditetradecanoyl, n-C14:0)",C31H60O5,12dgr140_c,MNXM146479,
515.536362,All trans Pentaprenyl diphosphate C25H41O7P2,C25H41O7P2,pendp_c,MNXM2210,C04217
519.148663,GTP C10H12N5O14P3,C10H12N5O14P3,gtp_c,MNXM51,C00044
519.291642,4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol,C14H23N3O14P2,4c2me_c,MNXM1642,C11435
520.133423,XTP,C10H11N4O15P3,xtp_c,MNXM1860,C00700
524.8158,Phthiocerol precursor,C32H60O5,prephth_c,MNXM5898,
534.6628010000001,"1,2-didodecanoyl-sn-glycerol 3-phosphate",C27H51O8P,pa120_p,MNXM90509,
534.6628010000001,"1,2-didodecanoyl-sn-glycerol 3-phosphate",C27H51O8P,pa120_c,MNXM90509,
536.22246,Iron bound extracellular staphyloferrin A,C17FeH24N2O14,istfrnA_e,,
546.4737600000001,Xylotetraose,C20H34O17,xyl4_c,MNXM89232,
550.127562,3'-Phosphoadenylylselenate,C10H11N5O13P2Se,3padsel_c,MNXM92909,
555.283982,1-(5-Phosphoribosyl)-AMP,C15H19N5O14P2,prbamp_c,MNXM1515,C02741
556.65226,Ferroxamine minus Fe(3),C25H44N6O8,feoxam_un_c,MNXM90827,
556.65226,Ferroxamine minus Fe(3),C25H44N6O8,feoxam_un_p,MNXM90827,
556.65226,Ferroxamine minus Fe(3),C25H44N6O8,feoxam_un_e,MNXM90827,
557.2998620000001,ADPribose C15H21N5O14P2,C15H21N5O14P2,adprib_c,MNXM48596,"['C00301', 'C01882']"
560.6422799999999,Protoporphyrin,C34H32N4O4,ppp9_c,MNXM346,C02191
564.2859020000001,UDPglucose,C15H22N2O17P2,udpg_c,MNXM722710,C00029
564.2859020000001,UDPgalactose,C15H22N2O17P2,udpgal_c,MNXM89795,C00052
566.38058,Staphyloferrin B,C19H22N2O18,stfrnB_c,,
566.38058,Staphyloferrin B,C19H22N2O18,stfrnB_e,,
566.6899199999999,Protoporphyrinogen IX,C34H38N4O4,pppg9_c,MNXM351,C01079
568.91142,"1,2-Diacyl-sn-glycerol (dihexadecanoyl, n-C16:0)",C35H68O5,12dgr160_e,MNXM3132,
568.91142,"1,2-Diacyl-sn-glycerol (dihexadecanoyl, n-C16:0)",C35H68O5,12dgr160_c,MNXM3132,
573.299262,1-(5-Phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide,C15H21N5O15P2,prfp_c,MNXM1397,C04896
573.299262,5-[(5-phospho-1-deoxyribulos-1-ylamino)methylideneamino]-1-(5-phosphoribosyl)imidazole-4-carboxamide,C15H21N5O15P2,prlp_c,MNXM1408,C04916
579.7464809999999,"Phosphatidylethanolamine (didodecanoyl, n-C12:0)",C29H58NO8P,pe120_p,MNXM2858,
579.7464809999999,"Phosphatidylethanolamine (didodecanoyl, n-C12:0)",C29H58NO8P,pe120_c,MNXM2858,
583.6533820000001,All trans Hexaprenyl diphosphate C30H49O7P2,C30H49O7P2,hexdp_c,MNXM1067,C01230
586.737361,"1,2-ditetradec-7-enoyl-sn-glycerol 3-phosphate",C31H55O8P,pa141_p,MNXM90512,
586.737361,"1,2-ditetradec-7-enoyl-sn-glycerol 3-phosphate",C31H55O8P,pa141_c,MNXM90512,
587.3258420000001,ADPglucose C16H23N5O15P2,C16H23N5O15P2,adpglc_c,MNXM561,C00498
590.7691209999999,"1,2-ditetradecanoyl-sn-glycerol 3-phosphate",C31H59O8P,pa140_p,MNXM51017,
590.7691209999999,"1,2-ditetradecanoyl-sn-glycerol 3-phosphate",C31H59O8P,pa140_c,MNXM51017,
597.1126840000001,"Guanosine 3',5'-bis(diphosphate)",C10H11N5O17P4,ppgpp_c,MNXM1189,C01228
597.255663,2-phospho-4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol,C14H22N3O17P3,2p4c2me_c,MNXM1641,C11436
603.325242,GDP-D-mannose,C16H23N5O16P2,gdpmann_c,MNXM82,C00096
603.46864,Ferricytochrome c C42H52FeN8O6S2,C33FeH31N4O4,ficytc_c,MNXM5749,"['C00125', 'C00923', 'C01070']"
604.47658,Ferrocytochrome c C42H53FeN8O6S2,C33H32FeN4O4,focytc_c,MNXM5750,C00924
605.3378220000001,UDP-N-acetyl-D-glucosamine,C17H25N3O17P2,uacgam_c,MNXM47,C00043
605.3378220000001,UDP-N-acetyl-D-mannosamine,C17H25N3O17P2,uacmam_c,MNXM722740,C01170
609.749281,"Phosphatidylglycerol (didodecanoyl, n-C12:0)",C30H58O10P,pg120_c,MNXM1771,
609.749281,"Phosphatidylglycerol (didodecanoyl, n-C12:0)",C30H58O10P,pg120_p,MNXM1771,
610.6152,Oxidized glutathione,C20H30N6O12S2,gthox_c,MNXM151,C00127
612.4972599999999,Generic ferrioxamine-Fe-III,C25FeH44N6O8,feoxam_p,MNXM162837,C07597
612.4972599999999,Generic ferrioxamine-Fe-III,C25FeH44N6O8,feoxam_c,MNXM162837,C07597
612.4972599999999,Generic ferrioxamine-Fe-III,C25FeH44N6O8,feoxam_e,MNXM162837,C07597
614.4714,Protoheme C34H30FeN4O4,C34H30FeN4O4,pheme_c,MNXM249,C00032
614.4714,Protoheme C34H30FeN4O4,C34H30FeN4O4,pheme_e,MNXM249,C00032
614.4714,Protoheme C34H30FeN4O4,C34H30FeN4O4,pheme_p,MNXM249,C00032
616.300822,GDP D mannuronate,C16H20N5O17P2,gdpmanur_c,,
616.95422,1 2 Diacyl sn glycerol  nC182d9d12,C39H68O5,dag182d9d12_e,,
620.9859799999999,1 2 Diacyl sn glycerol  nC181d9,C39H72O5,dag181d9_e,,
622.22558,Iron bound extracellular staphyloferrin B,C19FeH22N2O18,istfrnB_e,,
622.7480410000001,"Phosphatidylserine (didodecanoyl, n-C12:0)",C30H57NO10P,ps120_c,MNXM7659,
625.01774,"1,2-Diacyl-sn-glycerol (dioctadecanoyl, n-C18:0)",C39H76O5,12dgr180_e,MNXM4217,
631.8210409999999,"Phosphatidylethanolamine (ditetradec-7-enoyl, n-C14:1)",C33H62NO8P,pe141_p,MNXM3693,
631.8210409999999,"Phosphatidylethanolamine (ditetradec-7-enoyl, n-C14:1)",C33H62NO8P,pe141_c,MNXM3693,
639.0474,2-Octaprenylphenol,C46H70O,2oph_c,MNXM1886,C05810
642.843681,"1,2-dihexadec-9-enoyl-sn-glycerol 3-phosphate",C35H63O8P,pa161_p,MNXM90510,
642.843681,"1,2-dihexadec-9-enoyl-sn-glycerol 3-phosphate",C35H63O8P,pa161_c,MNXM90510,
645.6129599999999,"1,6-anhydrous-N-Acetylmuramyl-tripeptide",C26H39N5O14,anhm3p_c,MNXM32389,
646.8754409999999,"1,2-dihexadecanoyl-sn-glycerol 3-phosphate",C35H67O8P,pa160_c,MNXM17312,
646.8754409999999,"1,2-dihexadecanoyl-sn-glycerol 3-phosphate",C35H67O8P,pa160_p,MNXM17312,
648.5624,Glycogen  4 units  linear glucan,C24H40O20,glyg4n_c,,
648.5624,Branching glycogen  4 units,C24H40O20,bglyg4n_c,,
648.99916,Menaquinone 7 C46H64O2,C46H64O2,mqn7_c,MNXM12236,
651.01504,Menaquinol 7 C46H66O2,C46H66O2,mql7_c,MNXM12233,
651.7704020000001,All-trans-Heptaprenyl diphosphate,C35H57O7P2,hepdp_c,MNXM1722,C04216
655.0468,2-Octaprenyl-6-hydroxyphenol,C46H70O2,2ohph_c,MNXM1635,C05811
656.7248,Coproporphyrinogen III,C36H40N4O8,cpppg3_c,MNXM410,C03263
661.8238409999999,"Phosphatidylglycerol (ditetradec-7-enoyl, n-C14:1)",C34H62O10P,pg141_p,MNXM2029,
661.8238409999999,"Phosphatidylglycerol (ditetradec-7-enoyl, n-C14:1)",C34H62O10P,pg141_c,MNXM2029,
662.393982,Deamino-NAD+,C21H24N6O15P2,dnad_c,MNXM309,C00857
662.4171620000001,Nicotinamide adenine dinucleotide,C21H26N7O14P2,nad_c,MNXM8,C00003
663.425102,Nicotinamide adenine dinucleotide - reduced,C21H27N7O14P2,nadh_c,MNXM10,C00004
665.855601,"Phosphatidylglycerol (ditetradecanoyl, n-C14:0)",C34H66O10P,pg140_p,MNXM51019,
665.855601,"Phosphatidylglycerol (ditetradecanoyl, n-C14:0)",C34H66O10P,pg140_c,MNXM51019,
666.57768,Mannotetraose,C24H42O21,manttr_e,MNXM61143,
666.57768,Mannotetraose,C24H42O21,manttr_c,MNXM61143,
666.57768,"Glucomannan (n=4 repeat units, glc beta-1,4 man)",C24H42O21,glcman4_c,MNXM146569,
666.57768,"Galactomannan(n=4 repeat units mannose, alpha-1,4 man)",C24H42O21,galman4_e,MNXM146567,
666.57768,Maltosyltrehalose,C24H42O21,malttre_c,MNXM148336,
666.57768,"Glucomannan (n=4 repeat units, glc beta-1,4 man)",C24H42O21,glcman4_e,MNXM146569,
666.57768,"Beta-1,3/1,4-glucan (Barley, n=4, Glc beta1->3,4 Glc)",C24H42O21,glucan4_c,MNXM146529,
666.57768,Maltotetraose,C24H42O21,maltttr_c,MNXM5663,"['C02013', 'C02052']"
666.57768,"Beta-1,3/1,4-glucan (Barley, n=4, Glc beta1->3,4 Glc)",C24H42O21,glucan4_e,MNXM146529,
666.57768,"Galactomannan(n=4 repeat units mannose, alpha-1,4 man)",C24H42O21,galman4_c,MNXM146567,
668.53854,Enterochelin,C30H26N3O15,enter_e,MNXM883,C05821
668.53854,Enterochelin,C30H26N3O15,enter_c,MNXM883,C05821
668.53854,Enterochelin,C30H26N3O15,enter_p,MNXM883,C05821
674.376662,UDP-N-acetyl-3-O-(1-carboxyvinyl)-D-glucosamine,C20H26N3O19P2,uaccg_c,MNXM1688,C04631
674.822601,"Phosphatidylserine (ditetradec-7-enoyl, n-C14:1)",C34H61NO10P,ps141_c,MNXM7664,
676.0846450000001,Guanosine 3'-diphosphate 5'-triphosphate,C10H11N5O20P5,gdptp_c,MNXM1561,C04494
676.3925420000002,UDP-N-acetylmuramate,C20H28N3O19P2,uamr_c,MNXM722733,C01050
676.6899000000001,Bimane conjugated mycothiol (mtb),C27H40N4O14S,bmnmsh_c,MNXM7133,
681.440382,"Adenosine 5'-(3-{5-[(2S)-5-carbamoyl-2-hydroxy-3,4-dihydropyridin-1-yl]-5-deoxy-?-D-ribofuranosyl} dihydrogen diphosphate)",C21H29N7O15P2,nadhx__S_c,,
681.440382,(R)-NADHX,C21H29N7O15P2,nadhx__R_c,,
682.04896,3-Octaprenyl-4-hydroxybenzoate,C47H69O3,3ophb_c,MNXM2195,C05809
683.1402250000001,PppGpp,C10H18N5O20P5,pppgpp_c,,
685.5383420000001,Dephospho-CoA,C21H33N7O13P2S,dpcoa_c,MNXM481,C00882
686.5538200000001,2-3-dihydroxybenzoylserine trimer,C30H28N3O16,23dhbzs3_c,MNXM145882,
687.7133020000001,"Phosphatidylglycerophosphate (didodecanoyl, n-C12:0)",C30H57O13P2,pgp120_c,MNXM5266,
687.7133020000001,"Phosphatidylglycerophosphate (didodecanoyl, n-C12:0)",C30H57O13P2,pgp120_p,MNXM5266,
687.9273609999999,"Phosphatidylethanolamine (dihexadec-9enoyl, n-C16:1)",C37H70NO8P,pe161_p,MNXM71458,
687.9273609999999,"Phosphatidylethanolamine (dihexadec-9enoyl, n-C16:1)",C37H70NO8P,pe161_c,MNXM71458,
688.3948020000001,Cyclic diguanosine monophosphate,C20H22N10O14P2,cdigmp_c,MNXM148172,
689.963121,"1,2-sn-glycerol 3-phosphate",C38H74O8P,pa160190_c,MNXM5402,
691.959121,"Phosphatidylethanolamine (dihexadecanoyl, n-C16:0)",C37H74NO8P,pe160_c,MNXM32178,
691.959121,"Phosphatidylethanolamine (dihexadecanoyl, n-C16:0)",C37H74NO8P,pe160_p,MNXM32178,
698.9500009999999,"1,2-dioctadec-11-enoyl-sn-glycerol 3-phosphate",C39H71O8P,pa181_c,MNXM90511,
698.9500009999999,"1,2-dioctadec-11-enoyl-sn-glycerol 3-phosphate",C39H71O8P,pa181_p,MNXM90511,
699.62542,Tetrahydropteroyltri L glutamate C24H34N8O12,C29H33N9O12,hpglu_c,MNXM2563,C04144
702.9817609999999,"1,2-dioctadecanoyl-sn-glycerol 3-phosphate",C39H75O8P,pa180_c,MNXM51279,
702.9817609999999,"1,2-dioctadecanoyl-sn-glycerol 3-phosphate",C39H75O8P,pa180_p,MNXM51279,
703.0895999999999,2-Demethylmenaquinone 8,C50H70O2,2dmmq8_c,MNXM2178,
705.10548,2-Demethylmenaquinol 8,C50H72O2,2dmmql8_c,MNXM558,
705.402142,5-Phosphoguanylyl(3->5)guanosine,C20H23N10O15P2,5pg35pg_c,MNXM4772,C18076
713.227904,1-(5-Phosphoribosyl)-ATP,C15H19N5O20P4,prbatp_c,MNXM1351,C02739
713.652,5 Methyltetrahydropteroyltri L glutamate C25H36N8O12,C30H35N9O12,mhpglu_c,MNXM2623,C04489
716.6908599999999,"1,6-anhydrous-N-Acetylmuramyl-tetrapeptide",C29H44N6O15,anhm4p_c,MNXM5405,
717.11618,Menaquinone 8,C51H72O2,mqn8_c,MNXM509,
717.930161,"Phosphatidylglycerol (dihexadec-9-enoyl, n-C16:1)",C38H70O10P,pg161_p,MNXM75101,
717.930161,"Phosphatidylglycerol (dihexadec-9-enoyl, n-C16:1)",C38H70O10P,pg161_c,MNXM75101,
719.13206,Menaquinol 8,C51H74O2,mql8_c,MNXM223,
719.8874220000001,All-trans-Octaprenyl diphosphate,C40H65O7P2,octdp_c,MNXM811,C04146
721.58994,"Xylan (4 backbone units, 1 glcur side chain)",C26H41O23,xylan4_c,MNXM146654,
721.58994,"Xylan (4 backbone units, 1 glcur side chain)",C26H41O23,xylan4_e,MNXM146654,
721.9619210000001,"Phosphatidylglycerol (dihexadecanoyl, n-C16:0)",C38H74O10P,pg160_p,MNXM32179,
721.9619210000001,"Phosphatidylglycerol (dihexadecanoyl, n-C16:0)",C38H74O10P,pg160_c,MNXM32179,
722.7599200000001,"Carboxymycobactin T (R=8 carbon, final carbon is carboxyl group)",C33H48N5O13,cmcbtt_c,MNXM8372,
722.7599200000001,"Carboxymycobactin T (R=8 carbon, final carbon is carboxyl group)",C33H48N5O13,cmcbtt_e,MNXM8372,
722.7599200000001,"Carboxymycobactin T (R=8 carbon, final carbon is carboxyl group)",C33H48N5O13,cmcbtt_p,MNXM8372,
724.38354,Fe-enterobactin,C30FeH26N3O15,feenter_p,MNXM7354,C06230
724.38354,Fe-enterobactin,C30FeH26N3O15,feenter_e,MNXM7354,C06230
724.38354,Fe-enterobactin,C30FeH26N3O15,feenter_c,MNXM7354,C06230
727.1094600000001,Ubiquinone-8,C49H74O4,q8_c,MNXM232,C17569
729.12534,Ubiquinol-8,C49H76O4,q8h2_c,MNXM191,
733.0508009999999,"1,2-sn-glycerol 3-phosphate",C41H81O8P,pa190190_c,MNXM7962,
