m/z,RT [min],Name,model_metabolite,mass_difference,Tags,Foston_In_1-A_Met_LC_HILIC_Pos (F4),Foston_In_1-B_Met_LC_HILIC_Pos (F5),Foston_In_1-C_Met_LC_HILIC_Pos (F6),Foston_In_1-D_Met_LC_HILIC_Pos (F7),Foston_In_1-E_Met_LC_HILIC_Pos (F8),Foston_In_1-F_Met_LC_HILIC_Pos (F9),Foston_In_1-G_Met_LC_HILIC_Pos (F10),Foston_In_1-H_Met_LC_HILIC_Pos (F11),Foston_In_1-I_Met_LC_HILIC_Pos (F12),Foston_In_1-J_Met_LC_HILIC_Pos (F13),Foston_In_1-K_Met_LC_HILIC_Pos (F14),Foston_In_1-L_Met_LC_HILIC_Pos (F15),Foston_In_4-A_Met_LC_HILIC_Pos (F16),Foston_In_4-B_Met_LC_HILIC_Pos (F17),Foston_In_4-C_Met_LC_HILIC_Pos (F18),Foston_In_4-D_Met_LC_HILIC_Pos (F19),Foston_In_4-E_Met_LC_HILIC_Pos (F20),Foston_In_4-F_Met_LC_HILIC_Pos (F21),Foston_In_4-G_Met_LC_HILIC_Pos (F22),Foston_In_4-H_Met_LC_HILIC_Pos (F23),Foston_In_4-I_Met_LC_HILIC_Pos (F24),Foston_In_4-J_Met_LC_HILIC_Pos (F25),Foston_In_4-K_Met_LC_HILIC_Pos (F26),Foston_In_4-L_Met_LC_HILIC_Pos (F27)
157.06063999999998,4.45,N-Acetylasparagine,2-Isopropylmaleate,0.00927999999996132,"Confirmed ID (HIgh Confidence); Match Mass, MS/MS, and RT",186873.0931,263124.3877,253220.1109,318312.6389,471931.976,305444.6152,616074.5556,783307.9889,641826.6392,660444.8424,720023.7329,723321.7067,382882.2793,20154.66476,432668.0358,508987.7695,550981.4184,418302.4823,680076.1797,752096.3336,799038.085,751976.2059,701005.6185,897274.4981
190.07076,4.64,N-Acetyl-DL-glutamic acid,Gly asp L C6H9N2O5,0.011790000000019063,"Confirmed ID (HIgh Confidence); Match Mass, MS/MS, and RT",1963316.524,1754900.3769999999,1725761.5369999998,110803.4181,28861.407410000003,429611.4231,30253297.15,8556919.702,31725059.63,49898224.2,42040831.4,46327714.28,198142.5871,8579.887196,106150.1421,47468.107639999995,13049.16596,11826.758829999999,132154.3338,98184.37499,98039.74312,39215860.74,37490855.37,35618668.39
174.11233000000001,4.64,N-Acetyl-DL-Leucine,L-Arginine,0.0006500000000073669,"Confirmed ID (HIgh Confidence); Match Mass, MS/MS, and RT",2763331.207,2303840.222,2654607.745,645025.8797,1252679.4440000001,723736.2288,24904.38333,23396.206309999998,24277.6787,36320.16039,35704.2449,36676.86803,381291.9038,18682.42793,317080.9483,35838.64587,32799.63163,288005.622,23452.50349,22692.87718,22798.92946,32276.23035,33578.88628,31535.43217
100.03925,4.39,N-acetylglycine,Hexanal C6H12O,0.04957000000000278,"Confirmed ID (HIgh Confidence); Match Mass, MS/MS, and RT",951430.9731,911761.4101,1011332.322,403572.8132,413222.2037,544049.5122,736286.6594,1077769.0,973267.7370000001,276408.5215,158311.3406,253867.5031,908419.5644,13705.125269999999,672928.2225,440090.4174,524606.3054,609877.6263,779172.7271,737800.5233,683639.192,434968.4564,349911.2535,533895.8699
189.12298,4.91,N-alpha-Acetyl-L-lysine,"7,8-Diaminononanoate",0.03676999999998998,"Confirmed ID (HIgh Confidence); Match Mass, MS/MS, and RT",56645884.48,55122724.98,54133904.73,7231823.873,8529299.845,4134206.063,1851598.91,1588311.8480000002,1887467.9540000001,1800219.7580000001,425763.8568,374593.45399999997,18687066.5,10535.77525,15791962.28,5029642.0139999995,5568763.539,5299811.004,1595705.3080000002,1364492.8090000001,1246621.123,297421.9096,210449.0783,275992.4311
123.05523000000001,5.56,Nicotinamide,Nicotinamide,0.0007799999999917873,"Confirmed ID (HIgh Confidence); Match Mass, MS/MS, and RT",24016769.46,26927671.72,26672863.95,30628243.94,34942994.34,34013436.09,18098614.47,28587132.61,21315420.7,27794211.38,14751954.24,15764225.8,15817448.62,4888832.133,20357207.75,22136995.25,29527390.98,28965489.05,22714660.86,21515823.87,21845088.34,31502878.01,25074208.32,31137808.76
124.03933,3.31,Nicotinic acid/Niacin,4-Hydroxy-benzyl alcohol,0.013099999999994338,"Confirmed ID (HIgh Confidence); Match Mass, MS/MS, and RT",20840476.62,17028709.49,16015970.19,12395579.73,20249925.46,16510018.89,5534262.811000001,3010883.402,3453175.307,1753463.689,561187.6170000001,1581833.615,4462379.587,83817.06592000001,5076826.602,12495891.81,8527734.919,10906626.25,14649373.39,9563059.092,8728811.566,1883995.792,3669432.2610000004,2444560.582
162.07593,4.42,N-Methyl-DL-Glutamic acid,O Acetyl L homoserine C6H11NO4,0.0008800000000235286,"Confirmed ID (HIgh Confidence); Match Mass, MS/MS, and RT",47837389.49,39247051.78,33679649.84,5522407.505,5159386.436000001,4180661.3189999997,21213888.36,34368853.56,63999881.01,8120889.373,8160185.091,9071438.527999999,10381199.76,12418.3832,10787619.98,5047145.06,3880088.1610000003,3372750.146,5831203.516,6006197.212,5044301.581,11084176.77,12396254.59,13354223.21
290.13412,5.1,Ophthalmic acid,N(omega)-(L-Arginino)succinate,0.011490000000037526,"Confirmed ID (HIgh Confidence); Match Mass, MS/MS, and RT",1176504.2140000002,1126842.555,1121692.003,1194262.953,1213818.189,898504.9987,1086229.206,951714.4586,1676058.0969999998,737405.4614,937997.738,508753.7035,623954.7131,7853.127704,517112.2959,946047.2169,1075957.748,986354.1823,1209350.098,1057780.993,900411.425,1427716.233,1368211.7040000001,1422150.164
220.11787999999999,3.48,Pantothenic acid,L-Histidinol phosphate,0.0686099999999783,"Confirmed ID (HIgh Confidence); Match Mass, MS/MS, and RT",24730341.9,24999085.38,21021021.19,21825434.09,20554792.63,20898218.64,11616857.64,25742415.56,19523822.53,5320136.693,7561386.073,6550634.586,14786475.68,27128.314939999997,13563099.31,9741811.527,9803922.037999999,6471028.393999999,5948327.68,3739737.604,3728187.6289999997,8469553.151,10592166.18,7675139.234
130.08622,4.64,Pipecolic acid/Homoproline,N4 Acetylaminobutanal C6H11NO2,0.0007600000000138607,"Confirmed ID (HIgh Confidence); Match Mass, MS/MS, and RT",15714601.52,12314841.81,13936028.18,42756136.91,32767985.08,37176716.35,1187973.598,419976.0201,1338803.621,2037052.677,1179104.0159999998,1693819.292,5468787.82,145721.3568,6478186.848999999,3374728.117,3114667.4069999997,3389723.0130000003,1166173.723,1062128.8,302936.1773,801392.4121,957446.4404,777489.3537
130.04965,5.01,Pyroglutamic acid, R  2 Oxo 3 methylpentanoate C6H9O3,0.013339999999971042,"Confirmed ID (HIgh Confidence); Match Mass, MS/MS, and RT",346194259.9,399407769.1,373783988.9,319761404.7,281300310.4,310756997.3,469501646.7,316214235.9,319346383.1,249608431.9,199829657.3,199776604.5,565186740.2,15343203.72,318543278.0,303707173.0,322061292.4,324051310.9,296933081.2,257823397.9,230211652.8,197225508.7,211619808.1,201356690.4
360.14939,5.41,Sugars-Disaccharides,GMP C10H12N5O8P,0.8940600000000245,"Confirmed ID (HIgh Confidence); Match Mass, MS/MS, and RT",172488891.2,239062942.7,241459349.9,298187365.3,332198212.7,308686484.9,250707615.9,222996980.2,282738014.3,245098251.8,297167916.4,311841001.1,186489229.9,11852.35353,157742857.9,209907898.4,180627666.2,184331323.7,139225671.6,152454274.3,126959178.9,258365426.5,335539499.7,284111807.0
261.03656,5.4,Sugars-Hexoses-Phosphate,D-Mannose 6-phosphate,0.001159999999970296,"Confirmed ID (HIgh Confidence); Match Mass, MS/MS, and RT",9795408.322,11572422.05,12557419.48,12536831.54,11493928.07,12379558.61,7851041.527000001,9053412.691,11020992.73,7817956.7979999995,12032485.81,11123365.91,16416475.78,13176.09515,10932089.23,13746838.1,12723443.62,14082277.92,10855239.03,10944072.25,10115968.36,16581311.65,18206528.5,16957618.34
261.03668999999996,5.68,Sugars-Hexoses-Phosphate,D-Mannose 6-phosphate,0.0010300000000142973,"Confirmed ID (HIgh Confidence); Match Mass, MS/MS, and RT",1208128.6979999999,1336640.985,1396675.532,2040698.3569999998,1734937.747,1464366.655,5395099.515,6951849.897000001,6595308.1110000005,4652957.023,7630557.517999999,6989583.785,1497282.0469999998,8361.613762,1138553.0790000001,1703124.5280000002,2149906.629,1625751.631,1593466.404,1417485.4740000002,902192.5935,10135744.74,9298247.277999999,11375357.05
261.03673,5.6,Sugars-Hexoses-Phosphate,D-Mannose 6-phosphate,0.0009900000000016007,"Confirmed ID (HIgh Confidence); Match Mass, MS/MS, and RT",907229.2571,1203250.584,1469299.254,1857344.131,2161831.4590000003,1704338.7230000002,3563088.441,5969187.93,5492386.615,3417290.3589999997,6401566.02,7567461.657000001,3988342.014,12738.97665,6484971.717,3206553.805,2601248.17,1696573.927,2869220.2989999996,2494013.0209999997,1964348.0880000002,9228355.578,10000448.75,9012847.654
405.00912999999997,5.29,UDP,DADP C10H12N5O9P2,3.0035400000000436,"Confirmed ID (HIgh Confidence); Match Mass, MS/MS, and RT",1929070.517,1767479.89,2676243.996,6450346.96,7370851.596,5624706.727999999,6653315.954,7222395.422,9724062.102,4977965.877,4175738.3,4233286.23,8969346.978,7954.665214,7950754.3270000005,7617551.828,7560102.5879999995,7329407.833,3095509.3989999997,2894251.104,2672416.8430000003,3875794.378,4036060.752,4361981.821
325.04274,5.25,UMP,2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate,0.014859999999998763,"Confirmed ID (HIgh Confidence); Match Mass, MS/MS, and RT",3341511.035,2954421.287,2928811.307,4644119.594,4440523.345,4675158.407,5860880.835,5667076.28,8246657.41,9268346.066,15295282.1,12109647.45,7340252.329,8856.195883,5839711.994,7548299.021000001,7917290.301,6593449.185,5749745.227000001,5428589.266,4276848.336,15723517.68,17881155.26,15201182.09
139.05012,3.49,Urocanic acid,6-Hydroxynicotinate,0.022449999999992087,"Confirmed ID (HIgh Confidence); Match Mass, MS/MS, and RT",594022.571,517531.511,493271.8876,759581.6841,1112079.924,703028.003,311787.2185,538214.8742,454885.0853,3982928.8060000003,1826394.033,2798257.131,400397.00899999996,77359.60034,247645.315,3363019.162,2501741.71,1941217.1919999998,581754.4001,797148.9293,662014.1011,668959.8462,641996.3335,566048.5322
198.13487,6.45,2-Hydroxyatrazine,O-Phospho-L-homoserine,0.11684999999999945,Not in Internal DB. MS/MS match only,7656556.873,7408820.971,8213627.365,20269553.89,21254710.53,18556790.03,2675403.8880000003,2230432.094,1849277.128,6228196.732999999,3442585.105,4982681.506,17656686.62,51706.1389,17704613.89,4117810.731,3711278.73,5663543.941000001,2403679.152,2287252.454,1435706.1809999999,1240189.295,1764532.218,1200397.908
348.06961,5.17,3'-Adenosine monophosphate (3'-AMP),1-(2-Carboxyphenylamino)-1-deoxy-D-ribulose 5-phosphate,1.0271700000000124,Not in Internal DB. MS/MS match only,23479383.88,20445021.04,18342354.45,28397958.23,26343136.07,30388780.95,32537840.97,36069139.4,43382253.19,44425028.18,37848879.45,47209848.95,26062671.87,27977.75368,27780838.75,18730416.79,20686832.36,26359231.82,16164043.78,12625235.89,9887144.559,34155659.52,32935500.68,36978553.43
131.08137,5.48,3-Aminoproline, R  2 Oxo 3 methylpentanoate C6H9O3,0.010379999999997835,Not in Internal DB. MS/MS match only,3771638.643,4388423.41,3971662.863,9181316.138,12667087.35,9508397.874,5181185.606000001,4086518.543,3977307.472,6968579.999,5524776.369,5887692.6389999995,9869697.419,88410.98471,9038163.475,9724067.665,9874681.478,9928372.152,7972815.075,7488703.984,6776810.642999999,5681588.823,6295806.653,6143191.937999999
96.04429,1.25,3-Pyridinol,Methanesulfonate,0.05545000000000755,Not in Internal DB. MS/MS match only,4324744.492,1627661.5480000002,3191290.7139999997,3610189.2,1050855.433,2818417.063,816081.3302,990594.2249,2729892.611,2639867.192,1533451.1030000001,1185210.125,4837615.603,55671.7638,4044966.8660000004,1382819.245,5014168.289,3403138.35,6176708.248,1423294.06,5208155.7,2684553.235,1520725.55,3040408.05
131.08127,4.94,Aminoproline, R  2 Oxo 3 methylpentanoate C6H9O3,0.010279999999994516,Not in Internal DB. MS/MS match only,3998522.5069999998,3503489.933,3398453.172,3790021.244,3390008.954,3702077.785,4817303.121,4197952.035,5884221.4120000005,5862619.005,7004141.433999999,7035733.087,3526168.265,47890.92807,2764396.0719999997,4015501.961,4766587.324,4317895.633,5179979.103999999,6406749.262999999,5696544.92,4242495.982,4009111.584,4693465.801
664.1155,5.29,beta-Nicotinamide adenine dinucleotide (NAD+),Nicotinamide adenine dinucleotide - reduced,1.0052799999999706,Not in Internal DB. MS/MS match only,9088260.308,9460707.941,9913529.762,19210735.95,17990358.93,20727792.73,13809834.8,10878075.41,16470732.29,14696146.63,19838116.16,19554234.66,12456249.56,8619.851397,12597635.25,16649583.99,17171851.82,16661023.12,13093491.37,11261279.04,10456245.82,18699455.45,39495277.41,15753069.38
114.09121,1.16,Caprolactam,Creatinine,0.024299999999996658,Not in Internal DB. MS/MS match only,791094328.6,723859202.4,1013788412.0,611453340.0,598235149.3,246779935.3,530838971.3,546253563.5,617107562.0,543158954.1,533583788.9,298306665.2,260642187.8,858025.9399,556745629.8,345773769.6,920218987.4,769623133.4,946235300.4,870081016.0,659285542.2,378331822.7,771953965.1,787059785.4
403.23266,0.812,Citroflex A-4,UDP C9H11N2O12P2,2.2522900000000163,Not in Internal DB. MS/MS match only,1248454.555,965388.4474,1195010.899,2019950.69,2125558.5730000003,1300115.164,1143070.9009999998,899099.8434,1171460.577,486409.1865,552108.9556,652259.6099,2906745.68,6013.4003,917857.2638,754283.3538,504555.5193,533746.9966,603492.9535,447409.7,790746.2862,779203.4737,488058.8927,915468.8918
200.0851,4.42,Desaminometribuzin,4 Maleylacetoacetate C8H6O6,0.05301000000002887,Not in Internal DB. MS/MS match only,764798.479,1100336.142,619052.5231,1533758.315,1867847.122,2143549.0069999998,45609.04449,84769.05671,157065.091,474077.9368,1107428.252,296135.1996,1145196.185,15783.457069999999,866011.943,296432.8298,545879.5065,717596.0920000001,183141.5429,193994.5646,185908.8143,92809.37179,309697.5379,170934.0985
161.09184,4.33,Dialanine,D-Alanyl-D-alanine,0.0009500000000173259,Not in Internal DB. MS/MS match only,3887169.195,4163712.459,4019057.2810000004,17008716.94,19517655.74,9473873.388,10088238.92,8443605.964,3203026.932,29789899.04,36678244.71,43907725.39,4939534.188999999,106117.1481,7067702.169,19495716.7,20889519.15,19668398.39,7044176.271000001,5977335.603999999,4733651.561000001,31632393.04,31684559.59,25447563.09
166.0861,3.96,Dimethyl anthranilate,L-Phenylalanine,0.0008800000000235286,Not in Internal DB. MS/MS match only,54800020.32,72318707.44,72896394.58,22594464.33,26380949.04,20070342.1,52071583.02,45935826.48,93967309.83,32367180.69,60483089.43,50117267.05,8061211.084,146983.0499,9093760.96,114200128.3,66438579.74,113472172.2,22964866.61,22330034.29,25313207.75,129201873.5,154614095.2,113197243.4
144.10156,4.26,DL-Stachydrine,Octanoate (n-C8:0),0.01419000000001347,Not in Internal DB. MS/MS match only,51551775.56,50264686.48,52702297.1,61549104.02,61449639.8,60560246.1,113843.3734,115871.242,90355.19468,84371.24471,94616.11231,77116.90096,93958.47163,20550.39577,119285.1011,32877.14576,126408.6296,32350.05767,69090.08993,124684.3189,60978.54991,93299.45452999999,102580.4208,95086.89025
462.14651,0.8,Dodecamethylcyclohexasiloxane,DCTP C9H12N3O13P3,0.8139800000000719,Not in Internal DB. MS/MS match only,917768.9487,1172592.223,1403376.632,1580786.479,978756.2202,748585.417,1011784.7829999999,926324.8612,1276703.228,920823.7115,1055000.754,987028.1952,786511.0382,8645.056067,1038502.582,1206719.66,845490.3614,907292.1935,1075839.43,1055635.789,1356678.27,1272682.233,1076683.9679999999,1164588.456
143.08106999999998,4.83,Ectoine,L-Histidinol,0.024420000000020536,Not in Internal DB. MS/MS match only,1746924278.0,1592350304.0,1562953812.0,2542661162.0,2736197547.0,2474379982.0,2515372981.0,2608635430.0,2833520486.0,3381401876.0,3649829490.0,3795695603.0,1849552301.0,12445859.63,1710612467.0,2490551255.0,2527449498.0,2472957193.0,2420247138.0,2297586418.0,2024730248.0,3681647196.0,4172885230.0,3885298133.0
216.06267000000003,5.15,Glycerylphosphorylethanolamine,Sn-Glycero-3-phosphoethanolamine,0.0012000000000114142,Not in Internal DB. MS/MS match only,237286.3347,354317.2246,309915.95,832519.0458,825916.1506,918679.3401,1198473.555,762606.4536,2284568.536,796591.7883,3998667.5,2369758.509,2043378.836,11855.0017,623500.9064,308748.3742,953947.791,249297.2354,578908.236,631357.9434,427257.0677,5980101.417,5191762.044,6113251.18
173.09153,5.07,Glycylproline,L-Prolinylglycine,0.0012600000000020373,Not in Internal DB. MS/MS match only,280147.8786,253263.0849,334598.0146,622511.8896,689895.9786,488749.105,1603699.7030000002,358840.2951,1139179.3490000002,2870589.006,7463841.841,7539959.346,294548.3364,20952.115169999997,235152.9437,1062983.223,1604382.687,1341263.541,1293290.585,913159.9024,932541.7577,5907417.282000001,6608792.792,5032367.2930000005
190.11813999999998,5.07,Homocitrulline,"Meso-2,6-Diaminoheptanedioate",0.022779999999983147,Not in Internal DB. MS/MS match only,57455714.14,61682050.81,58868652.46,28561455.69,32356686.71,26078327.77,17302513.31,15784074.23,18874988.37,16712092.62,11656508.49,11439952.05,17966686.23,54545.79017000001,14418924.64,14873884.83,14571173.29,14017136.35,9593834.916000001,9590039.644,8093055.21,6700332.492000001,8443519.468,6962691.706
277.10278,5.47,L-Glutamyl-L-glutamic acid,S-(2-Methylpropanoyl)-dihydrolipoamide,0.01424000000002934,Not in Internal DB. MS/MS match only,11134803.8,8201753.492000001,8754263.968,12053428.46,10941716.83,11381087.56,6228783.692000001,5318617.547,6638108.578,5441711.583,3738186.8210000005,4347324.216,6754193.57,11098.38587,7123240.4120000005,12910952.7,7375331.085,4725608.5819999995,7705331.367000001,12660010.48,6620446.272000001,4743144.765,5287748.217,4732825.955
127.03894,5.61,Maltol,Thymine C5H6N2O2,0.01198999999999728,Not in Internal DB. MS/MS match only,772385.2148,865424.8991,1161226.2,1384771.515,1404119.983,1284664.162,1347059.845,1590763.485,1323780.6709999999,1553526.34,2116727.098,1420839.697,3345135.245,10152.66085,3416698.925,1066743.615,821026.7035,828596.2091,929197.1463,1130672.395,563354.0529,1909788.145,1920155.97,1682536.4309999999
158.09204,5.08,Methylimidazoleacetic acid,Pimelate,0.03302999999999656,Not in Internal DB. MS/MS match only,1922871.372,1951165.774,1889910.905,3066463.494,2813622.8989999997,3197054.65,4681968.567,4444553.018,4259464.835,5734387.076,10792261.01,7235163.9229999995,1752379.125,90147.99291,1616168.584,3370424.793,3427371.6689999998,3817489.1180000002,5576451.848999999,4037810.3030000003,4118333.203,10539631.59,10459177.22,11193767.15
167.07022,0.92,MHPG,Pyridoxal,0.011980000000022528,Not in Internal DB. MS/MS match only,2674285.954,3119319.756,4657806.151000001,2166093.149,2425230.3680000002,2125044.463,784620.9167,459749.2769,521950.854,440359.5344,456022.7294,512028.4481,833822.6427,16891.30672,460527.6093,495771.51700000005,752655.9903,779974.6805,828259.3334,865850.5889,851282.4945,869256.6379,777819.1815,474757.7537
160.05988,4.83,Muconic acid,L 2 Aminoadipate C6H10NO4,0.0016500000000121418,Not in Internal DB. MS/MS match only,69088.60466,97016.9616,122321.2088,111283.4245,131744.3231,848483.0439,10386987.49,7726593.438999999,9704535.957999999,7173204.347,5620359.21,6709522.069,133286.7806,7187.017451000001,131098.0718,8197524.117000001,7330911.134,5785044.545,381849.5546,494411.14200000005,367464.5831,6096172.962,6669783.207,5560873.18
170.09192,5.16,N(PI)-Methyl-L-Histidine,Pyridoxine,0.010030000000000427,Not in Internal DB. MS/MS match only,620789.4098,256699.1481,278554.6857,635534.4742,1428900.7580000001,705268.7490000001,1361789.7580000001,503679.2238,719604.2204,12922462.3,7829002.103999999,11508097.29,186523.6331,23837.69832,157408.1341,5046568.5819999995,5075459.927,3894932.9110000003,452452.5008,785401.7477,502367.2098,3373011.828,5339835.783,2857287.128
184.10756,4.96,"N,N-Dimethyl-histidine",Choline sulfate,0.04302999999998747,Not in Internal DB. MS/MS match only,1757043.0880000002,471035.9505,1466394.8069999998,535164.243,1489741.573,544506.2837,1141075.501,451757.589,483647.8162,11230591.6,4342013.513,6050352.516,1856154.468,15892.73949,737582.0722,7749593.074,8031728.312000001,3848510.9310000003,644595.253,912554.1367,646376.2257,2149424.26,2109188.136,1033978.5079999999
161.12831,7.16,N6-Methyllysine,Tryptamine cytosol,0.020990000000011833,Not in Internal DB. MS/MS match only,6765788.691000001,5985198.96,5517151.312000001,9446325.963,10374795.98,8951660.181,5549146.4629999995,3050827.229,5218451.47,8614874.37,3518902.955,4232967.023,8929156.008,11704.57444,6316945.231000001,4805791.723999999,4220805.156,4639859.197,1120706.235,832321.0539,449309.3006,2641402.488,3911301.1360000004,3138277.307
204.08633999999998,5.33,N-acetyl-L-2-aminoadipic acid,L-Tryptophan,0.0035400000000151977,Not in Internal DB. MS/MS match only,1427503.496,335372.0163,507208.7231,1332927.732,1776581.237,1211311.102,804344.155,1265689.5659999999,1313326.894,1423494.7959999999,889648.5826,663165.3685,2694973.744,10288.98426,1494769.782,2075847.156,2037389.8069999998,1293816.499,4977891.419,3451655.475,2952102.1360000004,1215828.558,942076.2882,1632657.699
189.12322,4.72,N-epsilon-Acetyl-L-lysine,"7,8-Diaminononanoate",0.03652999999999906,Not in Internal DB. MS/MS match only,16041760.23,20938689.64,23309941.12,3821377.796,8529299.845,4050454.702,610649.3321,1588311.8480000002,1093723.8909999998,701692.6166,295146.3882,374593.45399999997,8767399.475,17587.38304,6887700.697000001,1876460.417,1979913.2380000001,2570830.881,929199.8689,771284.9765,1049566.251,176115.5277,158037.4966,144181.8493
